"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","YEAR_ADDED","RACE.ebs","SCIENTIFIC.ebs","COMMON.ebs","ECOPATH_Num.ebs","ECOPATH_Name.ebs","EXPLORE_Name.ebs","RACE.goa","SCIENTIFIC.goa","COMMON.goa","ECOPATH_Num.goa","ECOPATH_Name.goa","RACE.ai","SCIENTIFIC.ai","COMMON.ai","ECOPATH_Num.ai","ECOPATH_Name.ai","PHYLUM_TAXON","CLASS_TAXON","ORDER_TAXON","FAMILY_TAXON","GENUS_TAXON","SPECIES_TAXON"
69098,"Pagurus undosus","Priblof hermit",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","undosus"
69912,"Colossendeis microsetosa",NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69912,"Colossendeis microsetosa","",95,"Misc. Crustacean","Arthropoda","Pycnogonida","Pantopoda","Colossendeidae","Colossendeis","microsetosa"
71524,"Cryptonatica sp.",NA,2007,71524,"Cryptonatica sp.","(blank)",96,"snails","Snails",71524,"Cryptonatica sp.","(blank)",92,"Snails",71524,"Cryptonatica sp.","",93,"Snails","Mollusca","Gastropoda","Neotaenioglossa","Naticidae","Cryptonatica",NA
80560,"Henricia sp. D (Clark 2006)","fuzzy henricia",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80560,"Henricia sp. D (Clark 2006)","fuzzy henricia",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","sp. D (Clark, 2006)"
91018,"Pseudosuberites montiniger","peach sponge",2006,NA,NA,NA,NA,NA,NA,91018,"Pseudosuberites montiniger","peach sponge",101,"Sponges",91018,"Pseudosuberites montiniger","peach sponge",102,"Sponges","Porifera","Demospongiae","Hadromerida","Suberitidae","Pseudosuberites","montiniger"
91036,"Heterochone tenera","crusty tube sponge",2006,NA,NA,NA,NA,NA,NA,91036,"Heterochone tenerum","crusty tube sponge",101,"Sponges",91036,"Heterochone tenera","crusty tube sponge",102,"Sponges","Porifera","Hexactinellida","Hexactinosida","Aphrocallistidae","Heterochone","tenera"
91038,"Phakellia sp.",NA,2006,NA,NA,NA,NA,NA,NA,91038,"Phakellia sp.","(blank)",101,"Sponges",91038,"Phakellia sp.","",102,"Sponges","Porifera","Demospongiae","Halichondrida","Axinellidae","Phakellia",NA
91042,"Mycale adhaerens","smooth scallop sponge",2006,NA,NA,NA,NA,NA,NA,91042,"Mycale adhaerens","smooth scallop sponge",101,"Sponges",91042,"Mycale adhaerens","smooth scallop sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Mycalidae","Mycale","adhaerens"
91044,"Geodiidae",NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera","Demospongiae","Astrophorida","Geodiidae",NA,NA
91062,"Crella brunnea","soft brown sponge",2006,NA,NA,NA,NA,NA,NA,91062,"Myxilla brunnea","soft brown sponge",101,"Sponges",91062,"Crella brunnea","soft brown sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Crellidae","Crella","brunnea"
91063,"Echinoclathria beringensis","hat sponge",2006,91063,"hat sponge","Phakellia beringensis",106,"sponges","Sponges",91063,"Echinoclathria beringensis","hat sponge",101,"Sponges",91063,"Echinoclathria beringensis","hat sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Microcionidae","Echinoclathria","beringensis"
91074,"Polymastia sp.",NA,2006,91074,"(blank)","Polymastia sp.",106,"sponges","Sponges",91074,"Polymastia sp.","(blank)",101,"Sponges",91074,"Polymastia sp.","",102,"Sponges","Porifera","Demospongiae","Hadromerida","Polymastiidae","Polymastia",NA
91082,"Polymastia sp. B (Clark 2006)","orange nipple ball sponge",2006,NA,NA,NA,NA,NA,NA,91082,"Polymastia sp. B (Clark 2006)","orange nipple ball sponge",101,"Sponges",91082,"Polymastia sp. B (Clark 2006)","orange nipple ball sponge",102,"Sponges","Porifera","Demospongiae","Hadromerida","Polymastiidae","Polymastia","sp. B (Clark, 2006)"
91101,"Phorbas paucistylifer",NA,2006,NA,NA,NA,NA,NA,NA,91101,"Phorbas paucistylifer","(blank)",101,"Sponges",91101,"Phorbas paucistylifer","",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Hymedesmiidae","Phorbas","paucistylifer"
91110,"Polymastia fluegeli","Flugel nippled sponge",2006,91110,"Polymastia fluegeli","Flugel nippled sponge",106,"sponges","Sponges",91110,"Polymastia fluegeli","Flugel's nippled sponge",101,"Sponges",91110,"Polymastia fluegeli","Flugel nippled sponge",102,"Sponges","Porifera","Demospongiae","Hadromerida","Polymastiidae","Polymastia","fluegeli"
91111,"Polymastia robusta","long nippled sponge",2006,NA,NA,NA,NA,NA,NA,91111,"Polymastia robusta","long nippled sponge",101,"Sponges",91111,"Polymastia robusta","long nippled sponge",102,"Sponges","Porifera","Demospongiae","Hadromerida","Polymastiidae","Polymastia","robusta"
91113,"Polymastia sp. A (Clark 2006)","prolific nipple sponge",2006,NA,NA,NA,NA,NA,NA,91113,"Polymastia sp. A (Clark 2006)","prolific nipple sponge",101,"Sponges",91113,"Polymastia sp. A (Clark 2006)","prolific nipple sponge",102,"Sponges","Porifera","Demospongiae","Hadromerida","Polymastiidae","Polymastia","sp. A (Clark, 2006)"
91210,"Oscarella lobularis","stalked ball sponge",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91210,"Oscarella lobularis","stalked ball sponge",102,"Sponges","Porifera","Demospongiae","Homosclerophorida","Plakinidae","Oscarella","lobularis"
91212,"Stylocordyla eous",NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91212,"Stylocordyla eous","",102,"Sponges","Porifera","Demospongiae","Hadromerida","Stylocordylidae","Stylocordyla","eous"
91213,"Stylocordyla sp.","lollypop sponge",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91213,"Stylocordyla sp.","lollypop sponge",102,"Sponges","Porifera","Demospongiae","Hadromerida","Stylocordylidae","Stylocordyla",NA
91215,"Plakina tanaga","white convoluted sponge",2006,NA,NA,NA,NA,NA,NA,91215,"Plakina tanaga","white convoluted sponge",101,"Sponges",91215,"Plakina tanaga","white convoluted sponge",102,"Sponges","Porifera","Demospongiae","Homosclerophorida","Plakinidae","Plakina","tanaga"
91226,"Latrunculia oparinae","green papillate sponge",2006,91226,"Latrunculia oparinae","green papillate sponge",106,"sponges","Sponges",91226,"Latrunculia oparinae","green papillate sponge",101,"Sponges",91226,"Latrunculia oparinae","green papillate sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Latrunculiidae","Latrunculia","oparinae"
91230,"Axinella sp.","firm gray sponge",2006,NA,NA,NA,NA,NA,NA,91230,"Axinella sp.","firm gray sponge",101,"Sponges",91230,"Axinella sp.","firm gray sponge",102,"Sponges","Porifera","Demospongiae","Halichondrida","Axinellidae","Axinella",NA
91250,"Chondrocladia gigantea","carnivorous cattail sponge",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91250,"Chondrocladia gigantea","carnivorous cattail sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Cladorhizidae","Chondrocladia","gigantea"
91251,"Asbestopluma sp. A (Clark 2006)","fuzzy sponge",2006,NA,NA,NA,NA,NA,NA,91251,"Asbestopluma sp. A (Clark 2006)","fuzzy sponge",101,"Sponges",91251,"Asbestopluma sp. A (Clark 2006)","fuzzy sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Cladorhizidae","Asbestopluma","sp. A (Clark, 2006)"
91255,"Cornulum clathriata","lattice sponge",2006,NA,NA,NA,NA,NA,NA,91255,"Cornulum clathriata","lattice sponge",101,"Sponges",91255,"Cornulum clathriata","lattice sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Acarnidae","Cornulum","clathriata"
91257,"Isodictya palmata","prickly pear sponge",2006,NA,NA,NA,NA,NA,NA,91257,"Isodictya palmata","prickly pear sponge",101,"Sponges",91257,"Isodictya palmata","prickly pear sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Isodictyidae","Isodictya","palmata"
91260,"Chondrocladia concrescens","lobed tree sponge",2006,NA,NA,NA,NA,NA,NA,91260,"(blank)","lobed tree sponge",101,"Sponges",91260,"Chondrocladia concrescens","lobed tree sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Cladorhizidae","Chondrocladia","concrescens"
91710,"Aulosaccus schulzei","vase sponge",2006,91710,"Aulosaccus schulzei","vase sponge",106,"sponges","Sponges",91710,"Aulosaccus schulzei","vase sponge",101,"Sponges",91710,"Aulosaccus schulzei","vase sponge",102,"Sponges","Porifera","Hexactinellida","Lyssacinosida","Rossellidae","Aulosaccus","schulzei"
91721,"Farrea beringiana","Bering lace sponge",2006,NA,NA,NA,NA,NA,NA,91721,"Farrea beringiana","Bering lace sponge",101,"Sponges",91721,"Farrea beringiana","Bering lace sponge",102,"Sponges","Porifera","Hexactinellida","Hexactinosida","Farreidae","Farrea","beringiana"
91725,"Regadrella okinoseana","lacy basket sponge",2006,NA,NA,NA,NA,NA,NA,91725,"Regadrella okinoseana","lacy basket sponge",101,"Sponges",91725,"Regadrella okinoseana","lacy basket sponge",102,"Sponges","Porifera","Hexactinellida","Lyssacinosida","Euplectellidae","Regadrella","okinoseana"
92505,"Emplectonema sp. (Clark 2006)","black specked ribbon worm",2006,NA,NA,NA,NA,NA,NA,92505,"Emplectonema sp. (Clark 2006)","black specked ribbon worm",104,"Misc. worms ",NA,NA,NA,NA,NA,"Nemertea","Enopla","Hoplonemertea","Emplectonematidae","Emplectonema",NA
99981,"Craniella craniana","baseball sponge",2006,NA,NA,NA,NA,NA,NA,99981,"Craniella craniana","baseball sponge",101,"Sponges",99981,"Craniella craniana","baseball sponge",102,"Sponges","Porifera","Demospongiae","Spirophorida","Tetillidae","Craniella","craniana"
99982,"Craniella spinosa","furry ball sponge",2006,NA,NA,NA,NA,NA,NA,99982,"Craniella spinosa","furry ball sponge",101,"Sponges",99982,"Craniella spinosa","furry ball sponge",102,"Sponges","Porifera","Demospongiae","Spirophorida","Tetillidae","Craniella","spinosa"
99983,"Craniella sputnika","spiky ball sponge",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99983,"Craniella sputnika","spiky ball sponge",102,"Sponges","Porifera","Demospongiae","Spirophorida","Tetillidae","Craniella","sputnika"
99985,"Craniella sigmoancoratum","spiny ball sponge",2006,NA,NA,NA,NA,NA,NA,99985,"Craniella sigmoancoratum","spiny ball sponge",101,"Sponges",99985,"Craniella sigmoancoratum","spiny ball sponge",102,"Sponges","Porifera","Demospongiae","Spirophorida","Tetillidae","Craniella","sigmoancoratum"
80597,"Aleutihenricia beringiana","Bering Henricia",2007,80597,"Aleutihenricia beringiana","Bering Henricia",93,"sea_stars","Sea stars",NA,NA,NA,NA,NA,80597,"Aleutihenricia beringiana","Bering Henricia",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Aleutihenricia","beringiana"
91237,"Stelodoryx alaskensis","Alaskan lobed sponge",2007,91237,"Stelodoryx alaskensis","Alaskan lobed sponge",106,"sponges","Sponges",91237,"Stelodoryx alaskensis","Alaskan lobed sponge",101,"Sponges",91237,"Stelodoryx alaskensis","Alaskan lobed sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Myxillidae","Stelodoryx","alaskensis"
74323,"Panomya ampla","ample roughmya",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca","Bivalvia","Myoida","Hiatellidae","Panomya","ampla"
74658,"Cyclocardia sp. cf. borealis (Clark 2006)","northern carditid",2008,NA,NA,NA,NA,NA,NA,74658,"Cyclocardia sp. cf. borealis (Clark 2006)","northern carditid",102,"Bivalves",NA,NA,NA,NA,NA,"Mollusca","Bivalvia","Veneroida","Carditidae","Cyclocardia","sp. cf.  borealis (Clark, 2006)"
75420,"Lucinoma annulatum","ringed lucine",2008,NA,NA,NA,NA,NA,NA,75420,"Lucinoma annulatum","ringed lucine",102,"Bivalves",NA,NA,NA,NA,NA,"Mollusca","Bivalvia","Veneroida","Lucinidae","Lucinoma","annulatum"
79511,"Histioteuthis dofleini",NA,2008,NA,NA,NA,NA,NA,NA,79511,"Histioteuthis dofleini","(blank)",74,"Squids",NA,NA,NA,NA,NA,"Mollusca","Cephalopoda","Oegopsida","Histioteuthidae","Histioteuthis","dofleini"
80556,"Odontohenricia sp. E (Clark 2006)","giant toothed Henricia",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80556,"Odontohenricia","Giant Toothed Henricia",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Odontohenricia","sp. E (Clark, 2006)"
80598,"Henricia dyscrita","short-spined Henricia",2008,NA,NA,NA,NA,NA,NA,80598,"Henricia dyscrita","short-spined Henricia",89,"Sea stars",80598,"Henricia dyscrita","short-spined Henricia",90,"Sea stars","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","dyscrita"
80603,"Gephyreaster sp.",NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80603,"Gephyreaster sp.","",90,"Sea stars","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Gephyreaster",NA
81365,"Hymenaster sp.","pancake star",2008,NA,NA,NA,NA,NA,NA,81365,"Hymenaster sp.","pancake star",89,"Sea stars",NA,NA,NA,NA,NA,"Echinodermata","Asteroidea","Spinulosida","Pterasteridae","Hymenaster",NA
82003,"Brisingidae","brisingid sea star",2008,NA,NA,NA,NA,NA,NA,82003,"Brisingidae","brisingid sea star",89,"Sea stars",NA,NA,NA,NA,NA,"Echinodermata","Asteroidea","Brisingida","Brisingidae",NA,NA
83022,"Gorgonocephalus sp.",NA,2008,83022,"Gorgonocephalus sp.","",94,"brittle_stars","Brittle stars",83022,"Gorgonocephalus sp.","(blank)",90,"Brittle stars",83022,"Gorgonocephalus sp.","",91,"Brittle stars","Echinodermata","Ophiuroidea","Phrynophiurida","Gorgonocephalidae","Gorgonocephalus",NA
91035,"Heterochone calyx","goblet sponge",2008,NA,NA,NA,NA,NA,NA,91035,"Heterochone calyx","goblet sponge",101,"Sponges",91035,"Heterochone calyx","goblet sponge",102,"Sponges","Porifera","Hexactinellida","Hexactinosida","Aphrocallistidae","Heterochone","calyx"
91041,"Mycale sp. A (Clark 2006)","red mycale",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91041,"Mycale sp. A (Clark 2006)","red mycale",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Mycalidae","Mycale","sp. A (Clark, 2006)"
91109,"Amphilectus lobatus","cotton ball sponge",2008,NA,NA,NA,NA,NA,NA,91109,"Mycalecarmia lobata","cotton ball sponge",101,"Sponges",91109,"Amphilectus lobatus","cotton ball sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Esperiopsidae","Amphilectus","lobatus"
91112,"Weberella bursa","pale mammilated sponge",2008,NA,NA,NA,NA,NA,NA,91112,"Weberella bursa","pale mammilated sponge",101,"Sponges",91112,"Weberella bursa","pale mammilated sponge",102,"Sponges","Porifera","Demospongiae","Hadromerida","Polymastiidae","Weberella","bursa"
91120,"Vulcanella sp. 1","fuzzy cratered sponge",2008,NA,NA,NA,NA,NA,NA,91120,"Vulcanella sp. 1","fuzzy cratered sponge",101,"Sponges",91120,"Vulcanella sp. 1","fuzzy cratered sponge",102,"Sponges","Porifera","Demospongiae","Astrophorida","Pachastrellidae","Vulcanella","sp. 1"
91127,"Craniella villosa","tennis ball sponge",2008,NA,NA,NA,NA,NA,NA,91127,"Craniella villosa","(blank)",101,"Sponges",91127,"Craniella villosa","tennis ball sponge",102,"Sponges","Porifera","Demospongiae","Spirophorida","Tetillidae","Craniella","villosa"
91201,"Sycon compactum","hairy urn sponge",2008,NA,NA,NA,NA,NA,NA,91201,"Scypha ciliata","hairy urn sponge",101,"Sponges",91201,"Sycon compactum","hairy urn sponge",102,"Sponges","Porifera","Calcarea","Leucosolenida","Sycettidae","Scypha","compactum"
91211,"Stylocordyla borealis","slender stalked sponge",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91211,"Stylocordyla borealis","slender stalked sponge",102,"Sponges","Porifera","Demospongiae","Hadromerida","Stylocordylidae","Stylocordyla","borealis"
91220,"Tedania dirhaphis","rough bread crumb sponge",2008,NA,NA,NA,NA,NA,NA,91220,"Tedania dirhaphis","rough bread crumb sponge",101,"Sponges",91220,"Tedania dirhaphis","rough bread crumb sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Tedaniidae","Tedania","dirhaphis"
91227,"Latrunculia sp. B (Clark 2006)","smooth green sponge",2008,NA,NA,NA,NA,NA,NA,91227,"Latrunculia sp. B (Clark 2006)","smooth green sponge",101,"Sponges",91227,"Latrunculia sp. B (Clark 2006)","smooth green sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Latrunculiidae","Latrunculia","sp. B (Clark, 2006)"
91238,"Echinoclathria sp. A (Clark 2006)","fuzzy tree sponge",2008,NA,NA,NA,NA,NA,NA,91238,"Echinoclathria sp. A (Clark 2006)","fuzzy tree sponge",101,"Sponges",91238,"Echinoclathria sp. A (Clark 2006)","fuzzy tree sponge",102,"Sponges","Porifera","Demospongiae","Poecilosclerida","Microcionidae","Echinoclathria","sp. A (Clark, 2006)"
95037,"Alcyonidium sp. A","medusa bryozoan",2008,95037,"Alcyonidium sp. A","medusa bryozoan",0,"bryozoan","Bryozoan",95037,"Alcyonidium sp. A","medusa bryozoan",104,"Misc. worms ",95037,"Alcyonidium sp. A","medusa bryozoan",105,"Misc. worms ","Ectoprocta","Gymnolaemata","Ctenostomata","Alcyonidiidae","Alcyonidium","sp. A"
99984,"Craniella sp. B","knobby ball sponge",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99984,"Craniella sp. B","knobby ball sponge",102,"Sponges","Porifera","Demospongiae","Spirophorida","Tetillidae","Craniella","sp. B"
41099,"Octocorallia",NA,2008,NA,NA,NA,NA,NA,NA,41099,"Octocorallia","(blank)",0,"Gen. Anthozoa",41099,"Octocorallia","",0,"Gen. Anthozoa","Cnidaria","Anthozoa",NA,NA,NA,NA
44004,"Caryophylliidae","cup corals",2008,NA,NA,NA,NA,NA,NA,44004,"Caryophylliidae","cup corals",97,"Corals",44004,"Caryophylliidae","cup corals",98,"Corals","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae",NA,NA
28700,"Pseudopentaceros wheeleri","North Pacific pelagic armorhead",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Perciformes","Pentacerotidae","Pseudopentaceros","wheeleri"
66202,"Lebbeus acudactylus","false candy-stripe shrimp",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda","Malacostraca","Decapoda","Hippolytidae","Lebbeus","acudactylus"
69320,"Paralithodes brevipes","Hanasaki king crab",2008,NA,NA,NA,NA,NA,NA,69320,"Paralithodes brevipes","Hanasaki king crab",85,"King Crab",NA,NA,NA,NA,NA,"Arthropoda","Malacostraca","Decapoda","Lithodidae","Paralithodes","brevipes"
69551,"Munidopsis verrilli","Verrill pinch bug",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda","Malacostraca","Decapoda","Galatheidae","Munidopsis","verrilli"
71596,"Lamellaria sp. F (McLean and Clark)","white lamellarid",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71596,"Lamellaria sp. F (McLean and Clark)","white lamellarid",93,"Snails","Mollusca","Gastropoda","Neotaenioglossa","Lamellariidae","Lamellaria","sp. F (McLean and Clark)"
69553,"Munidopsis quadrata","long-armed pinch bug",2008,NA,NA,NA,NA,NA,NA,69553,"Munidopsis quadrata","long-armed pinch bug",86,"Misc. crabs",NA,NA,NA,NA,NA,"Arthropoda","Malacostraca","Decapoda","Galatheidae","Munidopsis","quadrata"
69555,"Gastroptychus iaspis","thorny pinch bug",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda","Malacostraca","Decapoda","Chirostylidae","Gastroptychus","iaspis"
71702,"Sulcosinus sp. A (McLean and Clark)","Aleutian sulcated whelk",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca","Gastropoda","Neogastropoda","Buccinidae","Sulcosinus","sp. A  (McLean & Clark)"
72062,"Aforia kinkaidi","Kinkaid Aforia",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca","Gastropoda","Neogastropoda","Turridae","Aforia","kinkaidi"
72067,"Boreoscala sp.",NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca","Gastropoda","Neotaenioglossa","Epitoniidae","Boreoscala",NA
72773,"Buccinum costatum","costate whelk",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca","Gastropoda","Neogastropoda","Buccinidae","Buccinum","costatum"
72786,"Buccinum rondinum","eroded whelk",2008,NA,NA,NA,NA,NA,NA,72786,"Buccinum rondinum","eroded whelk",92,"Snails",72786,"Buccinum rondinum","eroded whelk",93,"Snails","Mollusca","Gastropoda","Neogastropoda","Buccinidae","Buccinum","rondinum"
72821,"Clinopegma unicum","unique whelk",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca","Gastropoda","Neogastropoda","Buccinidae","Clinopegma","unicum"
73210,"Cerithiopsidae sp. A","horn shell",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca","Gastropoda","Neotaenioglossa","Cerithiopsidae","sp. A",NA
22257,"Gyrinichthys minytremus","smallpore snailfish",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Scorpaeniformes","Liparidae","Gyrinichthys","minytremus"
24115,"Bothrocara hollandi","Japan-sea eelpout",2008,NA,NA,NA,NA,NA,NA,24115,"Bothrocara hollandi","Japan Sea eelpout",54,"Eelpouts",NA,NA,NA,NA,NA,"Chordata","Actinopterygii","Perciformes","Zoarcidae","Bothrocara","hollandi"
24195,"Lycodes beringi","Bering eelpout",2008,24195,"Lycodes beringi","Bering eelpout",60,"eelpouts","Eelpouts",24195,"Lycodes beringi","Bering eelpout",54,"Eelpouts",24195,"Lycodes beringi","Bering eelpout",57,"Eelpouts","Chordata","Actinopterygii","Perciformes","Zoarcidae","Lycodes","beringi"
40060,"Velella velella","by-the-wind sailor",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidaria","Hydrozoa","Anthoathecatae","Porpitidae","Velella","velella"
40515,"Chrysaora fuscescens","sea nettle",2008,40515,"Chrysaora fuscescens","sea nettle",110,"scyphozoid_jellies","Scyphozoid Jellies",40515,"Chrysaora fuscescens","sea nettle",105,"Scyphozoid Jellies",40515,"Chrysaora fuscescens","sea nettle",106,"Scyphozoid Jellies","Cnidaria","Scyphozoa","Semaeostomeae","Pelagiidae","Chrysaora","fuscescens"
43115,"Sicyonis sp. A (Clark 2006)","orange actinistolid",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Sicyonis","sp. A (Clark, 2006)"
44053,"Stylaster sp. B (Clark 2006)","thick lamellar hydrocoral",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidaria","Hydrozoa","Anthoathecatae","Stylasteridae","Stylaster","sp. B (Clark, 2006)"
44076,"Errinopora disticha","foliate hydrocoral",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidaria","Hydrozoa","Anthoathecatae","Stylasteridae","Errinopora","disticha"
44077,"Errinopora sp. B (Clark 2006)","pale-edged hydrocoral",2008,NA,NA,NA,NA,NA,NA,44077,"Errinopora sp. B (Clark 2006)","pale-edged hydrocoral",97,"Corals",44077,"Errinopora sp. B (Clark 2006)","pale-edged hydrocoral",98,"Corals","Cnidaria","Hydrozoa","Anthoathecatae","Stylasteridae","Errinopora","sp. B (Clark, 2006)"
44078,"Errinopora sp. C (Clark 2006)","enigmatic hydrocoral",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidaria","Hydrozoa","Anthoathecatae","Stylasteridae","Errinopora","sp. C (Clark, 2006)"
44100,"Acanthogorgia sp.",NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidaria","Anthozoa","Alcyonacea","Acanthogorgiidae","Acanthogorgia",NA
57409,"Serpulidae","serpulid worm",2008,57409,"serpulid worm","Serpulidae",108,"polychaetes","Polychaetes",57409,"Serpulidae","serpulid worm",103,"Polychaetes",57409,"Serpulidae","serpulid worm",104,"Polychaetes","Annelida","Polychaeta","Canalipalpata","Serpulidae",NA,NA
66005,"Eusergestes similis","Pacific sergestid",2008,NA,NA,NA,NA,NA,NA,66005,"Sergestes similis","Pacific sergestid",88,"NP shrimp",66005,"Eusergestes similis","Pacific sergestid",89,"NP shrimp","Arthropoda","Malacostraca","Decapoda","Sergestidae","Eusergestes","similis"
