"species_code","species_name","common_name","year_added","kingdom_taxon","phylum_taxon","class_taxon","order_taxon","family_taxon","genus_taxon","species_taxon","report_name_scientific","ebs_ecopath","ai_ecopath","goa_ecopath","ebs_guild","ai_guild","goa_guild","final_goa"
40519,"Staurostoma mertensii","whitecross jelly",2015,"Animalia","Cnidaria","Hydrozoa","Leptothecata","Laodiceidae","Staurostoma","mertensii","Staurostoma mertensii","scyphozoid_jellies",NA,NA,"Pelagic foragers",NA,NA,"Gelatinous_carnivores"
40520,"Aurelia limbata","brown rimmed jelly",2015,"Animalia","Cnidaria","Scyphozoa","Semaeostomeae","Ulmaridae","Aurelia","limbata","Aurelia limbata","scyphozoid_jellies",NA,"Scyphozoid Jellies","Pelagic foragers",NA,"Pelagic foragers","Gelatinous_carnivores"
40560,"Cyanea sp.",NA,1984,"Animalia","Cnidaria","Scyphozoa","Semaeostomeae","Cyaneidae","Cyanea",NA,"Cyanea sp.","scyphozoid_jellies","Scyphozoid Jellies","Scyphozoid Jellies","Pelagic foragers","Pelagic foragers","Pelagic foragers","Gelatinous_carnivores"
40561,"Cyanea capillata","lion's mane jelly",1984,"Animalia","Cnidaria","Scyphozoa","Semaeostomeae","Cyaneidae","Cyanea","capillata","Cyanea capillata","scyphozoid_jellies","Scyphozoid Jellies","Scyphozoid Jellies","Pelagic foragers","Pelagic foragers","Pelagic foragers","Gelatinous_carnivores"
41000,"Anthozoa",NA,1988,"Animalia","Cnidaria","Anthozoa",NA,NA,NA,NA,"Anthozoa unid.","unid","UNID","UNID",NA,NA,NA,"Sessile_epifauna"
41099,"Octocorallia",NA,2008,"Animalia","Cnidaria","Anthozoa",NA,NA,NA,NA,"Octocorallia unid.",NA,"Gen. Anthozoa","Gen. Anthozoa",NA,NA,NA,"Sessile_epifauna"
41100,"Alcyonacea","soft coral unid.",1988,"Animalia","Cnidaria","Anthozoa","Alcyonacea",NA,NA,NA,"Alcyonacea unid.","corals","Corals","Corals","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
41102,"Alcyonium sp.",NA,1996,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Alcyonium",NA,"Alcyonium sp.",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41104,"Alcyonium sp. A (Clark 2006)","pink orange mushroom coral",2006,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Alcyonium","sp. A (Clark, 2006)","Alcyonium sp. A (Clark, 2006)",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41105,"Alcyonium sp. B (Clark 2006)",NA,2006,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Alcyonium","sp. B (Clark, 2006)","Alcyonium sp. B (Clark, 2006)",NA,"Corals",NA,NA,"Structural epifauna",NA,"Sessile_epifauna"
41106,"Cavernularia vansyoci","Bob mushroom coral",2015,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Veretillidae","Cavernularia","vansyoci","Cavernularia vansyoci",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
41201,"Gersemia sp.","sea raspberry",1984,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Gersemia",NA,"Gersemia sp.","corals","Corals","Corals","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
41220,"Gersemia fruticosa",NA,2013,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Gersemia","fruticosa","Gersemia fruticosa",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
41221,"Gersemia rubiformis",NA,1984,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Gersemia","rubiformis","Gersemia rubiformis","corals",NA,"Corals","Structural epifauna",NA,"Structural epifauna","Sessile_epifauna"
41222,"Gersemia lambi","Lamb sea raspberry",2021,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Gersemia","lambi","Gersemia lambi",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
41300,"Anthomastus sp.",NA,1995,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Anthomastus",NA,"Anthomastus sp.",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41331,"Heteropolypus (=Anthomastus) sp. A","red mushroom coral",1996,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Anthomastus","sp. A","Anthomastus sp. A",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41332,"Heteropolypus (=Anthomastus) sp. B","gray mushroom coral",1996,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Anthomastus","sp. B","Anthomastus sp. B",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41333,"Anthomastus sp. cf. japonicus (Bayer et al.)",NA,2002,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Anthomastus","sp. cf. japonicus (Bayer et al.)","Anthomastus sp. cf. japonicus (Bayer et al.)",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
41500,"Gorgonacea","gorgonian coral unid.",1988,"Animalia","Cnidaria","Anthozoa",NA,NA,"Gorgonacea",NA,"Gorgonacea sp.","corals","Corals","Corals","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
41510,"Ideogorgia sp.",NA,2002,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Keroeididae","Ideogorgia",NA,"Ideogorgia sp.",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
41519,"Primnoidae","primnoid coral unid.",2014,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Primnoidae",NA,NA,"Primnoidae unid.",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
41520,"Primnoa sp.",NA,1984,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Primnoidae","Primnoa",NA,"Primnoa sp.",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41521,"Primnoa pacifica",NA,2005,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Primnoidae","Primnoa","pacifica","Primnoa pacifica",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41522,"Primnoa willeyi","red tree coral",1989,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Primnoidae","Primnoa","willeyi","Primnoa willeyi",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41523,"Primnoa resedaeformis",NA,2002,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Primnoidae","Primnoa","resedaeformis","Primnoa resedaeformis",NA,"Corals",NA,NA,"Structural epifauna",NA,"Sessile_epifauna"
41525,"Antipatharia","black coral",1999,"Animalia","Cnidaria","Anthozoa","Antipatharia",NA,NA,NA,"Antipatharia unid.","corals","Corals","Corals","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
41526,"Antipathes sp.",NA,2015,"Animalia","Cnidaria","Anthozoa","Antipatharia","Antipathidae","Antipathes",NA,"Antipathes sp.",NA,"Corals",NA,NA,"Structural epifauna",NA,"Sessile_epifauna"
41530,"Chrysopathes speciosa",NA,1997,"Animalia","Cnidaria","Anthozoa","Antipatharia","Cladopathidae","Chrysopathes","speciosa","Chrysopathes speciosa",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41531,"Chrysopathes sp.",NA,2016,"Animalia","Cnidaria","Anthozoa","Antipatharia","Cladopathidae","Chrysopathes",NA,"Chrysopathes sp.",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
41540,"Bathypathes sp.",NA,1997,"Animalia","Cnidaria","Anthozoa","Antipatharia","Antipathidae","Bathypathes",NA,"Bathypathes sp.",NA,NA,"Corals",NA,NA,"Structural epifauna","Sessile_epifauna"
41541,"Bathypathes patula",NA,2006,"Animalia","Cnidaria","Anthozoa","Antipatharia","Antipathidae","Bathypathes","patula","Bathypathes patula",NA,NA,"Corals",NA,NA,"Structural epifauna","Sessile_epifauna"
41550,"Parantipathes sp.",NA,1997,"Animalia","Cnidaria","Anthozoa","Antipatharia","Antipathidae","Parantipathes",NA,"Parantipathes sp.",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41551,"Lillipathes lilliei",NA,2006,"Animalia","Cnidaria","Anthozoa","Antipatharia","Schizopathidae","Lillipathes","lilliei","Lillipathes lilliei",NA,NA,"Corals",NA,NA,"Structural epifauna","Sessile_epifauna"
41552,"Lillipathes sp. A (Clark 2006)",NA,2006,"Animalia","Cnidaria","Anthozoa","Antipatharia","Schizopathidae","Lillipathes","sp. A (Clark, 2006)","Lillipathes sp. A (Clark, 2006)",NA,NA,"Corals",NA,NA,"Structural epifauna","Sessile_epifauna"
41553,"Lillipathes sp. B (Clark 2006)",NA,2006,"Animalia","Cnidaria","Anthozoa","Antipatharia","Schizopathidae","Lillipathes","sp. B (Clark, 2006)","Lillipathes sp. B (Clark, 2006)",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
41570,"Swiftia sp.",NA,1997,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Swiftia",NA,"Swiftia sp.",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41571,"Swiftia pacifica",NA,2002,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Swiftia","pacifica","Swiftia pacifica",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41572,"Psammogorgia simplex",NA,2002,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Psammogorgia","simplex","Psammogorgia simplex",NA,NA,"Corals",NA,NA,"Structural epifauna","Sessile_epifauna"
41573,"Calcigorgia beringi","Bering red sea fan",2006,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Acanthogorgiidae","Calcigorgia","beringi","Calcigorgia beringi",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41576,"Alaskagorgia sp. 1 (Stone)","yellow sea fan",2006,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Alaskagorgia","sp. 1 (Stone)","Alaskagorgia sp. 1 (Stone)",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
41580,"Paragorgia sp.",NA,1984,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Paragorgiidae","Paragorgia",NA,"Paragorgia sp.","corals","Corals","Corals","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
41581,"Paragorgiidae",NA,2015,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Paragorgiidae",NA,NA,"Paragorgiidae unid.",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
41582,"Paragorgia arborea","Kamchatka coral",1989,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Paragorgiidae","Paragorgia","arborea","Paragorgia arborea","corals","Corals","Corals","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
41583,"Paragorgia pacifica",NA,2002,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Paragorgiidae","Paragorgia","pacifica","Paragorgia pacifica",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41584,"Plexauridae","plexaurid corals",2004,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Plexauridae",NA,NA,"Plexauridae unid.",NA,"Corals",NA,NA,"Structural epifauna",NA,"Sessile_epifauna"
41585,"Euplexaura sp.",NA,1999,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Euplexaura",NA,"Euplexaura sp.",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41586,"Euplexaura marki",NA,1999,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Euplexaura","marki","Euplexaura marki",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41587,"Paragorgia nodosa",NA,2006,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Paragorgiidae","Paragorgia","nodosa","Paragorgia nodosa",NA,NA,"Corals",NA,NA,"Structural epifauna","Sessile_epifauna"
41590,"Alaskagorgia sp.",NA,2015,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Alaskagorgia",NA,"Alaskagorgia sp.",NA,"Corals",NA,NA,"Structural epifauna",NA,"Sessile_epifauna"
41591,"Alaskagorgia aleutiana",NA,2004,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Alaskagorgia","aleutiana","Alaskagorgia aleutiana",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41595,"Cryogorgia koolsae",NA,2006,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Cryogorgia","koolsae","Cryogorgia koolsae",NA,"Corals",NA,NA,"Structural epifauna",NA,"Sessile_epifauna"
41600,"Callogorgia sp.",NA,1984,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Primnoidae","Callogorgia",NA,"Callogorgia sp.",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41601,"Callogorgia kinoshitae",NA,2006,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Primnoidae","Callogorgia","kinoshitae","Callogorgia kinoshitae",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
41605,"Parastenella sp. A (Clark 2006)","sugar coral",2006,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Primnoidae","Parastenella",NA,"Parastenella sp.",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41700,"Calcigorgia sp.",NA,1997,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Acanthogorgiidae","Calcigorgia",NA,"Calcigorgia sp.",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41701,"Calcigorgia spiculifera",NA,1997,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Acanthogorgiidae","Calcigorgia","spiculifera","Calcigorgia spiculifera",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
41750,"Clavularia sp.",NA,2002,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Clavulariidae","Clavularia",NA,"Clavularia sp.",NA,"Corals",NA,NA,"Structural epifauna",NA,"Sessile_epifauna"
41751,"Clavularia sp. cf. evagorgiacrustans (Bayer et al.)",NA,2002,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Clavulariidae","Clavularia","sp. cf. evagorgiacrustans (Bayer et al.)","Clavularia sp. cf. evagorgiacrustans (Bayer et al.)",NA,"Corals",NA,NA,"Structural epifauna",NA,"Sessile_epifauna"
41752,"Clavularia incrustans","encrusting coral",2006,"Animalia","Cnidaria","Anthozoa","Alcyonacea","Clavulariidae","Clavularia","incrustans","Clavularia incrustans",NA,"Corals","Corals",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
42000,"Pennatulacea","sea whip or sea pen unid.",1988,"Animalia","Cnidaria","Anthozoa","Pennatulacea",NA,NA,NA,"Pennatulacea unid.","sea_pens","Sea Pens","Sea Pens","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
42001,"Virgularia sp.","smoothstem seawhip",1984,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Virgulariidae","Virgularia",NA,"Virgularia sp.","sea_pens","Sea Pens","Sea Pens","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
42002,"Stylatula elongata",NA,2015,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Virgulariidae","Stylatula","elongata","Stylatula elongata",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
42003,"Virgulariidae",NA,1997,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Virgulariidae",NA,NA,"Virgulariidae unid.","sea_pens","Sea Pens","Sea Pens","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
42004,"Stylatula sp.","slender seawhips",1984,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Virgulariidae","Stylatula",NA,"Stylatula sp.","sea_pens","Sea Pens","Sea Pens","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
42005,"Stylatula gracile","roughstem seawhip",1984,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Virgulariidae","Stylatula","gracile","Stylatula gracile",NA,"Sea Pens",NA,NA,"Structural epifauna",NA,"Sessile_epifauna"
42006,"Balticina sp.",NA,2003,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Virgulariidae","Balticina",NA,"Balticina sp.",NA,NA,"Sea Pens",NA,NA,"Structural epifauna","Sessile_epifauna"
42007,"Protoptilum sp.",NA,2006,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Protoptilidae","Protoptilum",NA,"Protoptilum sp.",NA,"Sea Pens","Sea Pens",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
42008,"Halipteris sp.",NA,1984,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Halipteridae","Halipteris",NA,"Halipteris sp.","sea_pens","Sea Pens","Sea Pens","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
42009,"Halipteris sp. A (Stone 2015)","maroon sea whip",2015,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Halipteridae","Halipteris","sp. A (Stone 2015)","Halipteris sp. A (Stone 2015)","sea_pens","Sea Pens","Sea Pens","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
42010,"Halipteris finmarchia",NA,1984,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Halipteridae","Halipteris","finmarchia","Halipteris finmarchia",NA,NA,"Sea Pens",NA,NA,"Structural epifauna","Sessile_epifauna"
42012,"Halipteris willemoesi",NA,1999,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Halipteridae","Halipteris","willemoesi","Halipteris willemoesi","sea_pens","Sea Pens","Sea Pens","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
42013,"Halipteris californica",NA,1999,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Halipteridae","Halipteris","californica","Halipteris californica",NA,"Sea Pens","Sea Pens",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
42014,"Umbellula lindahli",NA,2016,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Umbellulidae","Umbellula","lindahli","Umbellula lindahli",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
42015,"Umbellula sp.",NA,1997,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Umbellulidae","Umbellula",NA,"Umbellula sp.",NA,"Sea Pens","Sea Pens",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
42016,"Ptilosarcus sp.",NA,2005,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Pennatulidae","Ptilosarcus",NA,"Ptilosarcus sp.",NA,"Sea Pens",NA,NA,"Structural epifauna",NA,"Sessile_epifauna"
42017,"Ptilosarcus gurneyi","orange sea pen",1984,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Pennatulidae","Ptilosarcus","gurneyi","Ptilosarcus gurneyi",NA,"Sea Pens","Sea Pens",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
42018,"Pennatulidae","pennatulid sea pens",2015,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Pennatulidae",NA,NA,"Pennatulidae unid.",NA,"Sea Pens",NA,NA,"Structural epifauna",NA,"Sessile_epifauna"
42019,"Pennatula phosphorea","deep-sea sea pen",2020,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Pennatulidae","Pennatula","phosphorea","Pennatula phosphorea",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
42020,"Anthoptilum grandiflorum",NA,2001,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Virgulariidae","Anthoptilum","grandiflorum","Anthoptilum grandiflorum",NA,NA,"Sea Pens",NA,NA,"Structural epifauna","Sessile_epifauna"
42021,"Anthoptilum murrayi","Murray sea pen",2006,"Animalia","Cnidaria","Anthozoa","Pennatulacea","Anthoptilidae","Anthoptilum","murrayi","Anthoptilum murrayi",NA,"Sea Pens","Sea Pens",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
43000,"Actiniaria","sea anemone unid.",1988,"Animalia","Cnidaria","Anthozoa","Actiniaria",NA,NA,NA,"Actiniaria unid.","anemones","Anemones","Anemones","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
43001,"Actinauge verrilli","reticulate anemone",1998,"Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Actinauge","verrillii","Actinauge verrillii","anemones","Anemones","Anemones","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
43002,"Actinostola faeculenta","rough purple sea anemone",1998,"Animalia","Cnidaria","Anthozoa","Actiniaria","Actinostolidae","Actinostola","faeculenta","Actinostola faeculenta",NA,"Anemones","Anemones",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
43003,"Actinoscyphia sp.",NA,1998,"Animalia","Cnidaria","Anthozoa","Actiniaria","Actinoscyphiidae","Actinoscyphia",NA,"Actinoscyphia sp.",NA,"Anemones","Anemones",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
43004,"Paraphelliactis pabista",NA,1999,"Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Paraphelliactis","pabista","Paraphelliactis pabista",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
43005,"Actinernus sp.",NA,1999,"Animalia","Cnidaria","Anthozoa","Actiniaria","Actinernidae","Actinernus",NA,"Actinernus sp.",NA,NA,"Anemones",NA,NA,"Structural epifauna","Sessile_epifauna"
43006,NA,"purple striated sea anemone",1999,"Animalia","Cnidaria","Anthozoa","Actiniaria",NA,NA,NA,"Actiniaria unid.",NA,"Anemones","Anemones",NA,"Structural epifauna","Structural epifauna","Sessile_epifauna"
43007,NA,"red striated sea anemone",1999,"Animalia","Cnidaria","Anthozoa","Actiniaria",NA,NA,NA,"Actiniaria unid.","anemones","Anemones","Anemones","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
43008,"Ptychodactis patula",NA,2013,"Animalia","Cnidaria","Anthozoa","Actiniaria","Ptychodactiidae","Ptychodactis","patula","Ptychodactis patula",NA,NA,NA,NA,NA,NA,"Sessile_epifauna"
43009,"Corallimorphus sp.",NA,1998,"Animalia","Cnidaria","Anthozoa","Corallimorpharia","Corallimorphidae","Corallimorphus",NA,"Corallimorphus sp.","anemones",NA,"Anemones","Structural epifauna",NA,"Structural epifauna","Sessile_epifauna"
43010,"Metridium sp.",NA,1984,"Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium",NA,"Metridium sp.","anemones","Anemones","Anemones","Structural epifauna","Structural epifauna","Structural epifauna","Sessile_epifauna"
